-1.2894,0.059036,-1.0716,1.226,0.99846,1.3973,-0.35891,-0.88719,-0.26778,-4.4968
1.1926,-5.5036,-2.4281,1.9452,2.76,3.8588,-0.078112,0.19701,-1.0618,0.78273
1.1129,-7.1817,-2.0286,-0.15269,0.67496,3.5405,-0.46297,0.43478,-0.33224,0.3275
-3.148,-2.6098,0.32148,-0.17693,-0.87453,0.70681,1.8989,-0.8464,1.6462,-3.5619
-0.26943,-1.2908,-1.8262,-0.03613,-2.8616,-3.8506,0.50326,-3.4962,-0.66939,-1.4371
-0.85368,-1.6555,-0.75526,-1.4739,-2.0455,-1.6453,-0.31502,-1.3404,-0.1126,-2.0932
1.4299,-2.517,1.1335,-0.15595,-0.16402,-1.4015,-0.30034,1.9162,-0.7367,-0.71665
4.3636,1.8781,-1.8841,0.5192,0.082712,-0.84868,-0.19928,-1.8407,-0.14775,-0.37504
4.068,3.0279,-1.0627,0.085237,-2.4982,-2.0926,-0.8345,-2.7587,0.27658,-1.8423
1.6066,3.8934,0.55725,1.0415,-1.0687,-1.1297,-0.35107,0.32024,-0.44396,0.13168
-1.5065,3.2167,-0.5095,0.38464,-1.5482,0.089012,0.88973,2.6692,0.57145,1.7318
-2.8069,-2.6056,-2.5846,1.2639,-3.2982,2.9732,1.9709,1.1101,0.26645,0.2734
-2.556,-5.035,-0.9854,2.662,-0.27245,0.61331,0.48683,-0.08948,-0.2379,-0.0041211
-1.12,-3.012,-0.21689,3.0858,0.61896,3.5325,0.1428,2.4426,2.2899,2.7649
-2.1833,0.81392,1.68,4.0684,1.4704,4.1868,0.82886,3.7059,0.11989,3.4182
-1.3578,-1.9968,4.1502,4.6596,2.0412,0.16306,0.60838,0.96364,2.6833,2.0493
-2.3249,3.7485,0.70218,-1.1837,-1.1151,-5.0531,2.0139,1.9465,3.7091,-0.26584
0.91385,-0.11588,-1.4123,-4.4303,-3.6529,-1.6119,0.93073,-1.3577,-2.7396,0.25437
-0.36287,0.15499,-1.445,-4.0061,-2.8932,-1.6333,-4.2121,-1.665,-2.2739,-2.0157
0.15581,-1.537,-1.6031,-2.8677,-2.0366,-0.86964,0.97678,-0.71532,-1.3241,1.1284
0.17608,-1.0402,0.30454,1.6183,0.10209,1.9796,1.767,3.5155,1.8323,1.298
-0.63062,-0.038876,0.41658,-0.18184,0.66051,-1.1755,4.6785,2.5948,2.2358,1.8357
0.76453,-0.007244,0.63758,1.2556,2.1125,-0.63258,0.99648,1.206,-0.97221,-0.19663
0.53906,3.4771,2.2524,2.6309,5.6368,-1.6065,1.6538,-0.76107,-1.7883,-1.0954
1.2268,-0.052695,2.144,1.6798,5.0824,-0.15487,-3.2747,-1.3844,-2.8072,1.3987
0.48744,-1.1334,1.5583,-1.9336,-1.7583,-0.97272,-0.64339,-1.9427,-2.8556,0.73128
0.91657,-2.9847,6.1402,-3.8351,-1.6412,-0.1933,-0.2535,1.0308,-0.048677,-2.5312
3.6799,2.8644,2.0818,0.9139,4.753,0.87644,-0.82794,-0.72004,0.35719,-0.29169
5.5958,4.3115,2.5556,-0.96203,1.9504,1.2933,0.66217,0.34852,-0.99083,-0.71827
4.2879,2.524,-1.059,-1.1535,-0.068407,1.8344,-0.53865,1.2415,1.7208,-0.26099
2.8586,1.9364,-0.65229,-1.3795,1.0757,2.1766,4.4352,5.6054,5.8642,2.8052
-1.9735,-0.44229,-1.3963,-1.9094,-0.82486,-1.6831,2.4818,1.7119,4.1622,3.7011
-5.7379,-0.47536,1.9647,4.7242,1.2879,-0.26406,0.17724,-3.8032,-2.2471,-3.0663
-3.9521,-3.0728,4.9548,3.4548,-1.162,-0.33285,-1.4224,0.21232,-3.5171,-0.74389
-1.9002,4.6465,2.372,0.94493,-1.4762,6.0993,1.2631,1.0189,0.0066804,2.0037
-2.9981,2.6996,-2.4562,0.26061,-1.3342,4.7484,0.54783,-1.7404,0.06006,1.4326
2.6844,-1.6199,-4.0163,-1.167,-0.53502,-0.34211,0.41837,-4.5645,-2.4261,-0.08404
0.69641,-2.6717,-2.0657,-4.2557,-2.0123,-3.6037,-0.87427,-0.85688,-3.4518,-0.9353
-1.987,-1.8296,-2.7079,-2.466,0.38751,-4.165,1.404,2.1007,-0.85457,-0.80511
-3.0943,0.47857,-2.1471,2.873,3.5753,3.9271,3.5674,3.233,2.3311,3.4539
3.9679,4.5472,-1.4263,4.2912,4.5258,4.2947,-0.24347,-1.2656,0.81039,3.3335
2.27,-0.059171,-0.808,1.3505,1.9833,1.1823,-1.1079,-4.2811,1.8681,0.83878
-3.6482,-3.4274,-3.808,-0.71412,0.21107,-4.097,-2.5423,-1.0751,2.6072,3.4513
0.77662,-0.74507,-1.2385,-1.7712,-2.9948,-3.1807,-3.3516,-3.6459,-1.2907,-3.5865
-0.1651,-3.0014,-1.1656,-4.3571,-4.9998,-2.7041,-3.5554,-2.2196,-4.8178,-4.3065
-5.042,-1.1591,0.028507,-2.9716,-0.72312,-0.38679,-1.849,-0.73736,2.0711,-1.9664
0.98962,2.7932,-1.1404,-0.67947,-1.9842,4.1704,-0.13745,0.17668,-0.004123,-0.22342
-2.1208,4.3267,1.6129,0.50944,-1.6213,2.8712,0.86668,2.6979,1.3979,-0.89502
-0.34147,-0.1377,1.6809,2.0214,0.61652,-4.2633,2.0246,4.3818,0.75169,-0.23218
-0.509,-5.6369,-1.5497,2.3614,0.0087198,-3.3489,-2.0695,-2.7441,0.59,-1.1278
4.4344,-2.4619,1.5915,4.0868,1.984,4.3894,-1.2615,0.86025,3.9666,0.99349
2.3292,1.8922,1.7132,0.82094,0.61847,3.5859,1.4281,1.7843,2.9154,0.62793
-2.5248,-3.351,-1.6483,-2.5812,-1.7651,1.2989,0.57138,-1.011,-2.8625,-0.57894
-0.71786,-1.368,1.0424,-6.1818,-2.1595,0.19555,0.9202,-0.47488,-3.6231,1.3301
4.5706,1.8346,-0.5763,-4.0429,2.0147,-0.64821,0.76221,2.2425,1.0214,-0.030239
2.4185,-1.2151,0.82586,-3.0716,2.5413,-6.4508,0.95196,0.24716,0.47934,-1.5496
-3.5331,-1.959,2.3162,1.8864,-2.1801,0.68359,-0.022416,-0.29548,-1.9573,-4.1324
3.7315,0.48396,2.522,3.3479,-0.29079,-1.4008,-0.55976,-2.4202,-0.84722,-1.0201
3.1322,2.834,-0.86608,3.377,1.3777,-4.2761,-4.4081,-5.3013,-3.9554,-4.0377
-1.4739,-0.10292,-1.3383,1.5572,1.4947,-3.8801,-4.3935,0.73874,-0.021233,-1.9006
-5.0573,-1.4272,-2.7652,1.6199,0.34205,-0.1538,-3.1662,1.0213,-0.7262,-1.0969
-2.4233,-1.4701,-0.00012334,-1.2443,-1.0758,-1.0451,-3.0723,-3.0286,-1.4819,-0.48988
-1.716,-0.24506,-1.2948,-2.0591,-3.3653,-0.26185,-1.8907,-2.325,-2.1791,-2.3282
-2.4715,-1.9514,-0.13422,0.28985,-2.3166,-0.13235,-1.3066,-0.11888,-2.4512,-1.0534
-0.83688,0.66941,-1.8666,1.2064,0.65415,-1.6128,0.19948,-0.74816,-1.1498,-1.6421
-0.4499,-3.3963,-2.1302,-1.85,-1.7946,1.3061,0.59058,-1.1767,-3.6996,-0.88932
0.54677,0.2237,-0.010336,4.536,1.7711,-2.7527,-0.30611,1.9389,2.4978,0.74657
1.858,-1.6625,-0.72871,0.38801,0.059281,-0.87706,0.60356,1.1136,1.1717,-0.32846
2.0735,1.3872,-0.9896,-5.0842,-0.40509,-0.83744,-0.84994,1.3482,3.0123,-0.15031
0.83789,1.7767,2.3304,0.45793,1.2816,-0.081356,-0.79758,-0.37419,-1.2123,0.7564
-1.1859,-0.3522,2.4428,4.5134,1.7624,0.9908,1.0759,-2.6028,0.30357,2.126
-0.12429,-0.83091,-0.05859,-2.6985,-0.26027,0.68933,-0.41056,-1.3802,0.010314,1.3248
-0.48063,-0.89069,1.6866,-3.8599,0.57414,-0.060581,0.54929,0.20831,1.206,-0.089952
3.044,5.7138,2.904,1.3266,1.0437,6.2068,3.1227,0.54515,2.6236,3.174
5.2144,4.1437,0.62694,1.2485,3.6739,3.457,2.6992,2.0604,3.1714,1.2264
1.9167,1.3833,-0.066817,-1.568,2.0141,-2.0413,-2.1057,-0.54086,4.6668,-0.68713
-5.45,-1.9603,-0.052709,3.4839,2.8654,-1.044,-1.2396,1.5638,1.321,-0.22429
-1.1754,-0.65386,-0.44297,0.50962,1.2405,-0.27722,-1.3202,2.27,2.3612,0.14797
-0.030259,0.47198,0.54619,-3.5386,-4.6426,0.77983,6.3634,0.61716,-1.1636,0.50435
-0.20401,-1.6274,1.6444,1.0608,-2.8251,1.9032,5.5877,3.3546,-1.9973,1.0116
-1.6103,0.13094,1.2618,1.3937,2.8099,-2.9438,3.008,0.16628,-1.62,0.72247
3.4334,1.5455,-0.060694,-1.5386,5.0066,0.20586,-2.3218,1.3987,-1.8691,-3.0452
4.7483,2.9719,0.87173,1.1761,3.2031,-0.7798,-0.11997,4.3751,2.1026,2.3235
0.39502,2.3432,0.071956,1.3917,-3.0771,-0.61058,-0.70751,1.9261,1.3777,1.6364
-6.0926,2.4058,1.3493,0.8683,-1.9824,-0.48634,-2.712,-2.4271,0.25063,0.14589
-0.23098,2.0272,1.4147,2.6636,4.3213,-1.3932,-4.4955,1.5078,1.2583,1.2911
-0.25841,-1.451,1.2601,-0.086619,0.63529,1.2362,-0.060944,-1.2903,1.0441,1.8521
-0.36933,-4.2399,-0.28286,2.6254,0.85384,0.68661,-0.61335,-5.0411,-0.80302,-2.1025
3.4982,0.6891,-1.5317,1.7445,0.73793,-0.65853,-1.0172,-2.9472,-5.1208,0.93493
1.5433,3.0867,-2.9564,3.8266,-0.77099,-0.37442,0.27609,-1.7159,-5.8206,3.9556
-3.4575,-1.7175,-1.6273,-0.79767,-2.1209,1.6503,1.3954,-0.27753,-3.021,2.3569
-4.5835,-4.3107,2.5369,-0.31799,-5.0142,1.6807,2.9012,2.1488,0.29096,2.2382
0.32133,-2.3616,2.2834,-0.53863,-2.3609,-2.2319,0.80347,-2.4783,-1.6668,-1.207
2.0119,-1.7276,0.62778,2.5375,0.13887,1.1499,-1.4736,-0.035796,-1.6118,-1.0632
4.1036,0.88745,-2.1695,-0.35816,-1.2649,-0.3681,-2.4664,0.6046,-0.95028,-5.4914
1.931,-0.80188,-2.191,-8.7649,-1.795,0.7012,0.17321,-2.4741,2.0815,-3.9446
0.51389,-0.30416,-0.72327,-3.6743,-0.56408,3.0419,0.97559,-1.8096,-0.71225,-2.1977
-6.1083,0.071859,0.62281,0.037543,-0.089052,-0.57259,-2.604,-1.7548,-1.7453,-5.6696
-2.6211,-3.1974,-0.5768,1.4493,-0.55173,2.1207,-2.105,-0.041398,0.050011,-2.2391
-0.71903,-3.4061,-5.793,-3.905,-4.5248,2.3559,2.7038,-1.3646,2.2422,-1.217
-2.5133,-2.201,-2.7373,-3.5215,-1.9136,-4.0979,3.0141,1.2794,-0.53485,-2.1713
-1.799,-1.8762,-2.1893,-0.70831,-2.6847,-5.0955,-1.3091,-0.29573,2.8027,-3.298
-1.7142,-2.2322,-1.3106,0.47844,-1.7732,-2.0624,-3.6114,-2.645,2.3401,-0.73926
0.32977,-0.29129,3.7578,1.8243,0.91574,-2.425,-3.2834,0.10995,2.4181,0.013757
2.8071,-1.3958,1.8191,-1.8807,-1.8964,-1.5147,-2.0696,0.58008,2.4282,1.3187
2.3859,0.93856,-3.6731,-3.2066,-0.77545,-0.75821,-0.86326,0.95524,1.1163,0.11929
-1.6566,2.2692,-1.6939,1.1088,2.5726,1.676,0.11427,1.1974,0.66115,2.8074
-0.40432,-0.24324,3.2506,3.4829,3.8842,1.9359,4.9351,3.8986,-2.8128,0.20827
1.2468,-0.089252,1.2829,-3.3256,-2.4667,-1.3854,2.9831,1.5397,-2.5092,4.0621
1.1647,2.4125,-1.758,1.2611,-1.022,-2.6621,3.3752,2.5176,-0.45935,1.2481
2.864,4.4326,0.38435,2.9888,1.2371,3.0497,-0.49742,0.16063,0.80129,-1.3893
0.92764,2.5366,-0.96864,-0.45577,2.2983,1.7299,1.2639,-1.8184,-3.0459,1.4255
-2.2935,1.2283,-0.43679,1.4478,2.8345,-1.6541,-1.6862,-1.8215,-4.3798,-2.1791
-0.72668,0.24498,-0.73205,4.3965,2.0965,2.2116,-0.37979,-0.90566,-3.1393,1.8042
4.5269,0.10894,0.46644,-3.0844,1.3217,1.9075,1.5596,-0.20869,1.3228,0.64325
-0.39552,-0.017921,-1.3453,-4.0644,1.2707,1.6354,2.7111,3.4587,4.3795,2.2735
-4.6063,1.4729,3.2923,5.0708,-0.49873,-1.2967,-2.7174,2.7009,-1.4021,-2.7374
4.1641,3.2777,-0.64,1.6067,0.87966,-3.3489,-3.804,-1.6576,-1.616,-1.1995
1.2433,0.34429,-1.2383,1.2174,0.73854,-2.6736,-1.4039,1.3599,3.1481,-0.91472
