0.46455,-3.1185,0.17309,2.708,-1.0116,0.65347,0.61712,-0.40088,4.0219,2.3842,-2.4311,-1.1483,-1.6858,-2.4675,-0.21241
2.4995,0.98915,1.3246,0.17178,2.3385,3.6837,2.5285,3.5387,2.8187,1.6617,0.40805,-1.0955,0.56763,1.6316,-1.2979
1.1734,1.578,5.351,2.0279,0.36925,-0.21899,1.502,6.4941,3.8978,4.224,-1.5143,-0.98443,4.5055,2.3986,1.2034
-0.52155,-3.0352,1.2639,0.52981,1.6136,-3.8537,-0.48358,1.4066,-2.3274,-0.30976,0.79552,0.6989,1.7269,-1.4994,-0.63978
0.34766,-3.0517,-2.8133,-0.73887,-1.4907,-3.2773,1.8579,-6.6014,-8.0184,0.15544,2.0333,2.6944,0.52679,-1.4675,1.6053
1.6957,-0.89048,-2.7788,-0.70793,-0.69101,1.081,2.3191,3.4474,-0.86279,0.67484,-1.1503,1.6664,-0.35095,-0.23217,5.5924
0.079742,-2.8874,-0.50426,0.48815,-1.1614,-0.81581,-1.2232,-0.2546,-2.0899,-2.1471,-0.54612,-0.53758,1.3216,0.74477,1.6842
1.8998,2.5515,0.68781,2.2642,1.2434,0.12336,-0.92088,-1.58,-1.8317,2.3348,0.73626,-0.14343,-0.10933,-0.71387,-2.4842
1.5491,-1.4608,1.1727,1.4084,2.6883,0.0986,-0.35227,1.691,0.67708,2.8249,0.70053,4.7618,1.5483,0.24239,-0.56023
4.9253,2.3709,4.7047,0.48584,0.1597,0.26501,0.61255,0.8632,0.96779,3.0785,3.5536,4.5551,1.6452,3.2145,4.0463
1.6428,5.2281,-2.6363,1.9127,4.1554,0.77982,1.7396,0.80728,0.97678,-1.4405,-0.16478,1.0966,-0.11286,-0.41965,0.16042
0.67585,3.3406,-0.55698,6.2119,1.6015,-1.1286,2.7788,-0.36283,0.49656,-4.3468,-0.40367,1.8943,-0.38452,1.7159,0.56087
2.8632,1.9799,2.3993,0.1509,-2.0271,0.9731,0.33221,-4.3857,-1.2981,-3.1269,-0.035628,-0.29683,-1.6762,3.5122,2.9245
0.08641,-3.1428,0.182,-1.8022,-2.1497,1.8073,-0.69979,2.5221,1.8926,-2.233,2.1151,-1.1935,-0.0023869,-0.55707,0.4877
-2.2645,0.3556,-1.448,-1.5042,-3.2075,4.2492,0.16388,0.34273,1.8797,-0.50074,3.2861,-0.4492,-1.9875,-0.44292,0.49575
-1.5862,5.6142,3.0529,0.15528,-0.71506,3.0527,0.27678,1.7243,3.598,2.733,0.24933,2.3094,3.8206,2.7138,0.21983
-1.0394,4.2061,-0.40441,-1.9647,-0.45228,-0.51477,2.378,3.5163,2.3759,2.4376,2.6094,0.7107,1.6656,1.9032,0.17464
-1.659,-0.85562,0.055064,1.4111,0.22163,-3.0183,-0.82563,-2.6008,-2.7354,2.7596,3.0745,-0.0611,-1.8544,1.3953,1.2521
-1.2406,-3.5135,-0.35417,3.3627,0.47293,3.0665,3.9878,-2.1944,-0.10231,2.9436,-2.15,-2.7518,-2.4699,-2.885,-0.87654
-0.48556,-1.6597,0.43933,-0.75411,2.7386,-0.69266,4.9396,5.0069,4.4618,2.7406,-3.7504,-0.30701,-0.3167,-1.2345,0.88625
0.72978,0.61621,0.96544,-3.726,3.2479,-1.0671,2.5461,1.2707,2.076,-3.1396,-1.2863,-2.3452,1.0836,-0.64439,1.7053
3.2643,2.3386,2.2745,2.1293,-1.2528,3.8697,1.0517,1.0021,0.537,-2.5139,0.067943,-0.50441,1.4418,-0.18843,1.1782
0.046706,-0.093414,3.6849,0.092276,-1.675,0.45398,-2.9955,4.0364,2.5741,1.0773,3.583,3.6624,3.4974,4.3297,3.7038
-2.6721,-3.0322,-1.5646,-2.8842,0.74549,-1.7999,-5.6639,-1.0293,1.5427,0.7809,2.9966,2.7946,2.4534,2.1512,0.53482
1.9564,-2.3373,-2.2659,-3.903,3.6021,-4.8864,-6.6375,-7.9367,-2.783,-0.86313,0.45979,1.0471,-0.40588,-2.3271,-2.989
-1.21,0.79689,-2.2124,-3.1178,2.076,-0.66509,-4.5532,1.9458,1.8742,-3.7339,-2.5214,-2.232,-2.0411,-2.4495,-2.92
-0.74039,-0.95146,-1.8589,-1.0188,-2.3847,-1.1076,1.8763,2.7411,2.7308,-0.88017,-2.8188,-3.3333,-0.17756,0.41768,-1.4313
1.9707,-0.2816,-2.1192,2.161,-1.9343,-0.85675,-1.137,-3.9464,-2.4569,0.25429,-1.3358,-0.43624,0.24312,-0.22475,-0.88503
-0.86793,-0.64285,-0.8891,5.0316,-1.3558,3.4197,-2.6652,-4.7304,-3.8924,1.475,2.1667,-1.0198,1.6382,-0.60477,-0.16076
-1.9937,-2.2738,-0.61086,-0.58059,-2.011,-1.3118,-4.4895,-1.7357,0.66885,0.087574,-1.3894,-0.84095,-0.97808,-0.43674,-0.96523
-2.1958,-0.46532,0.75346,-0.47345,-2.7095,-4.2114,2.2944,2.8108,3.796,0.036505,-3.8322,-2.4784,-0.44772,0.8236,3.1743
1.0767,-1.4422,2.6715,4.856,3.2252,-2.3213,1.3479,1.2139,2.2608,-0.4784,3.5669,3.1832,1.3713,0.92248,0.33399
-0.31784,1.5859,4.4848,1.6095,-0.6896,2.6548,-1.8536,1.144,-2.6885,0.063571,3.0172,2.8216,1.5034,0.46567,1.7698
0.81202,3.6647,2.0773,-1.0034,-2.6601,0.35526,-0.79995,1.0338,-1.5434,1.7556,-0.71041,0.66708,2.7415,-0.69419,-0.43884
-0.16124,-0.2941,-6.3804,-3.7785,-0.70812,-2.9762,-1.4416,1.84,0.98837,0.65648,-2.1863,-1.2834,0.5357,0.38677,-0.24437
-1.9089,0.31379,-4.5702,-1.8858,-0.86374,-2.4986,-2.6803,0.96205,1.7231,-0.49315,-1.7443,-2.044,-1.4911,2.6459,0.55495
2.85,3.2229,1.9536,-3.2236,1.7563,3.2515,0.5237,2.1083,0.88242,0.26148,3.0188,0.50599,-0.5691,2.0338,4.632
5.629,5.1053,1.5744,-1.8621,3.8367,4.0448,3.3693,-1.1256,-3.5923,-0.25879,3.918,1.4869,1.4243,-0.44332,1.4713
1.5975,1.9167,3.8976,-0.52126,4.4129,-2.1217,2.4427,-2.8302,-0.29195,0.57937,1.0973,0.31401,1.3253,3.6417,1.9497
-3.9308,0.34089,2.1607,-0.65854,0.29061,-0.59803,-1.8684,-2.7674,3.6201,-1.6896,-2.2491,1.8322,1.1119,0.70374,-2.1193
-1.1081,-3.2892,-0.3888,-0.38187,2.2777,2.3821,4.0577,-1.573,-2.431,-1.6019,-0.31702,-0.43732,0.7573,0.3101,-2.9464
2.0887,-2.7541,0.93602,-0.3811,-0.96074,-0.7161,5.4796,2.395,-2.1214,-0.82431,-2.6741,-3.3106,0.29484,-3.5518,-4.3623
0.12939,-0.66462,-4.6734,-1.2313,-5.6419,-1.5836,2.8838,-1.4941,-2.4114,0.01909,-3.1869,-1.3146,-3.8682,-1.8595,-3.0499
-3.9038,-2.5266,-3.3939,-0.95694,-0.30701,0.64292,-0.01019,-3.5965,0.67397,2.8566,-2.4046,0.82705,-2.9327,-2.1928,-4.2437
-2.8408,-0.57843,-2.7317,0.55534,-3.399,0.88562,-3.4161,1.9263,0.71983,1.7364,1.7858,3.0729,-1.6286,-1.6609,0.025882
-0.58162,-2.3104,-0.70978,-0.28401,-2.5636,0.17166,-3.3909,-0.06587,1.5911,0.99433,0.60927,-0.99884,-2.3145,-2.3909,-2.38
2.3624,-0.78203,-1.1183,3.9762,0.17006,0.34674,-2.1094,-3.8154,-4.7517,-3.4474,-0.49223,-1.8844,-2.3948,-2.8688,4.488
2.2139,0.04543,-0.98726,-1.1618,-1.0764,-0.45928,-2.354,-4.0817,-0.95561,-1.6905,-1.102,2.458,-0.36402,-1.7316,0.67347
-3.3614,2.9051,-1.4314,-3.2618,-0.50789,2.1571,-0.84707,3.3022,0.73024,-1.5406,-1.5943,2.3095,0.64178,1.1217,-0.65003
-3.903,3.1196,1.9183,-1.167,0.92329,-0.64723,0.25816,2.708,-2.4894,-2.1246,-0.6185,1.2196,2.782,3.4084,1.2725
-0.40978,1.1115,0.20677,0.31184,-2.3209,1.4884,-0.75402,-3.6973,-5,-1.0809,1.024,-2.2094,0.79569,2.1345,-0.036058
-0.20797,-2.1188,-0.60168,-0.33324,-2.1314,0.16358,6.8804,2.6912,2.9886,1.3661,-1.1329,-2.4286,0.065102,-0.56709,-2.2712
1.5378,1.1422,-1.0085,-0.20601,0.84773,5.2141,5.1394,4.0057,0.57141,2.8371,3.2863,0.58825,-1.1099,-2.3147,0.48136
4.9823,0.59193,-0.18427,1.5112,0.51663,0.62736,3.8052,-3.0156,-4.8982,0.25692,-1.0664,2.7493,-0.29814,-3.4466,0.29426
1.164,-1.4,-1.1356,1.6758,0.81575,-1.1895,-0.61742,-0.69112,-2.4454,-2.488,-0.22156,-2.9084,-3.5228,-2.6833,-4.3233
-3.4614,-4.0408,0.90965,0.44398,0.24282,3.8078,-2.767,0.89748,-3.0485,1.7118,-1.695,-4.1082,-2.8526,-2.1304,-3.1658
-2.2021,-1.9303,0.029843,0.79221,-0.80258,-2.6855,-0.73993,-3.3486,-2.1479,2.4656,1.1254,2.3013,-0.21387,-0.47342,-0.47698
-0.38631,-1.9686,0.91156,3.0364,0.34988,-1.6074,-1.9472,-2.6363,-3.7369,1.1715,5.5886,2.1711,0.89451,1.2169,3.0471
1.7002,4.5379,2.7165,1.7673,2.7436,1.8893,0.86277,0.35478,-0.063218,-1.3032,2.1587,0.92033,0.11,3.2183,1.0637
-0.83243,1.8164,-0.12259,0.7505,-0.81874,-1.053,-3.2201,1.7423,2.2297,-0.36272,-3.4791,-1.1555,0.097449,-1.1669,-0.97488
-0.90636,-1.5093,-0.34568,2.8512,2.6722,-0.96112,1.3867,2.5496,2.8343,1.0251,-1.1623,-4.141,1.215,1.3108,0.58555
-0.12623,-3.8458,-0.40201,2.9344,-1.6007,2.4355,1.5288,-0.88351,0.73669,-0.86962,0.52221,-1.334,-1.7815,4.0557,3.2695
1.6657,0.38761,5.6852,0.10101,-1.0272,5.3773,4.8188,2.2996,1.738,3.8112,-2.0045,-2.5716,1.4623,-1.0982,-1.485
3.8867,1.5031,2.1669,1.4436,2.6511,2.0555,5.0841,3.1734,3.6418,-0.46726,-1.4568,-0.91587,2.3745,2.3838,4.7718
4.6314,0.45606,-1.9116,-0.49082,1.0513,-5.4961,1.6236,3.6046,4.7248,-0.63327,-1.2291,-1.8518,1.2221,3.325,2.9044
-0.53202,-0.25366,-0.78247,-2.6834,-0.55518,-5.4238,-4.6237,-1.9022,2.3669,-0.43252,-0.36306,0.89298,1.2428,-2.1135,-1.7276
-4.6786,-2.387,-1.1495,-1.3438,1.2925,-1.6512,-4.1451,-6.3164,-6.7449,-0.84984,-0.084511,-0.88054,-1.4325,-1.4798,-1.3096
-3.1882,-0.38994,1.5674,-0.0023067,3.2732,-0.3973,-1.5005,-0.54217,0.22022,-2.4605,0.75314,1.2722,-2.568,-0.53191,2.7815
-0.18348,3.5824,2.241,-0.54323,0.19284,-0.31961,-3.0587,0.44526,4.2522,0.14247,5.3723,5.8913,1.7106,2.4324,5.9176
-0.46132,3.1307,2.3953,0.47563,-2.1546,-1.2705,1.4247,0.4575,0.7217,-0.034152,3.3001,3.729,1.2982,1.8427,2.1296
-0.79445,-0.11065,-0.8066,-0.42638,-2.2457,-1.1812,3.5425,3.0098,1.0763,-0.63986,1.07,-0.28843,2.7663,1.997,-0.84821
0.015846,2.3165,2.3346,-1.2881,-0.011246,-0.10241,-2.1494,-1.3132,1.3228,0.48787,-0.23461,-1.2104,1.9122,-1.1559,1.0086
3.0855,2.7918,2.4709,0.062271,2.7995,1.1235,-3.7762,4.1125,0.93152,1.1038,-1.6982,-0.40775,1.3293,-0.24183,-2.1429
0.52128,-0.71296,-0.7947,-0.73015,-2.1407,0.49206,-0.64977,2.4379,2.5901,4.172,-2.7775,-1.4384,1.361,-2.4693,1.4785
-2.3418,-4.7828,-5.4498,-0.9419,-0.7944,1.3723,-1.3167,-2.4505,-0.5209,3.0987,-1.6799,0.86068,-0.34363,-0.91057,0.49889
4.3286,-2.1851,0.40545,0.41539,3.4911,0.46138,0.1083,0.40321,-0.97249,-3.7948,0.5529,4.6801,1.3799,0.45935,0.11924
2.9366,0.77686,-0.69758,0.17853,1.1592,-0.081184,0.80865,1.3714,1.2431,-0.27534,-2.7473,3.0497,-0.89454,-1.6355,-2.3974
2.2587,0.27922,-2.0698,3.3798,1.9385,3.082,2.1149,1.8604,0.77803,2.1484,-0.037838,-2.1373,-3.6433,-2.8775,1.2871
0.34744,-1.0829,-1.2964,3.3156,-0.54317,4.4688,2.5118,8.6676,3.6895,6.0907,-0.11292,-2.9669,0.30377,0.46053,-3.6247
1.7383,-0.085417,-1.1223,-2.5023,-0.42476,-4.4295,1.9891,3.4382,4.6968,3.3338,3.5516,0.60527,2.9449,2.4201,-1.6927
-1.1326,2.9161,1.1354,-3.9911,-0.13722,0.022211,2.7269,3.6127,5.3324,3.0735,-0.77826,-0.67862,0.69657,1.2902,-2.4774
-6.0917,-0.85428,-1.8564,-1.6576,-4.0012,5.4961,6.0391,2.4163,3.8776,2.4811,0.048955,-1.5327,-2.7426,-2.6694,-2.2747
-5.0557,-3.2458,0.72708,-1.6925,-1.2228,-1.8267,-1.1396,-2.9106,-4.9565,-3.742,-0.16462,-0.57479,-3.4304,-4.1147,-2.5743
-1.1717,-2.9948,-1.4621,-0.71083,2.9362,-9.3767,0.33299,-4.7193,-4.4622,-4.6383,-0.35611,1.5966,-2.3857,-0.014782,-3.0871
-0.71673,-3.1947,0.62495,4.9072,3.3948,2.3876,1.5413,0.0018308,0.19929,-1.6908,0.17411,0.36348,-0.60204,3.5371,1.4106
0.86602,0.35858,-1.3824,1.6921,0.09473,-0.85992,-1.1217,-3.5874,-1.4712,-1.1459,0.26296,-1.2881,-1.1585,5.7507,1.8166
-2.1015,-0.83535,-0.97221,1.4062,0.69213,-3.7423,-2.5667,-1.6153,-1.8178,3.0998,1.0181,0.52785,0.86557,1.8992,0.8958
0.33763,-0.48819,-0.33738,-1.4669,-3.2631,-0.56023,2.2821,-0.069697,-0.98094,0.56468,1.1023,3.4191,0.65546,1.1042,0.91807
-0.70394,0.58113,0.89265,-4.652,-4.382,1.1907,0.19114,-3.0546,0.031386,-3.1245,6.8602,3.9738,4.5021,-0.84215,0.23637
-1.3699,-0.23,5.6911,0.61531,0.049731,0.45266,-2.0162,0.58006,-0.018992,-3.3747,-0.05215,2.2442,3.0208,1.0174,1.0628
-0.17645,-1.5278,4.3457,0.68752,0.65691,-1.8616,-0.50081,-0.87362,-1.0776,2.7818,-2.6846,0.67259,2.5837,2.3625,4.8699
-0.88359,2.1659,3.2599,0.082432,-0.67171,0.49758,-5.2651,-3.6081,-3.4864,-3.5373,-2.5174,-3.8167,1.9559,1.3689,3.3128
4.7559,2.7054,-1.0489,-1.9769,-0.63746,0.08474,-5.4595,-5.5215,-0.9631,-4.1243,0.51393,-3.5751,-4.4498,-3.398,-6.1557
3.3997,7.0708,1.2111,-0.86703,3.6801,3.0475,-0.16471,0.48895,1.6062,1.3669,-0.30572,-0.32714,-2.9779,-4.0052,-3.9778
3.8447,3.1165,3.3574,-0.71073,0.36156,6.6738,1.909,0.7217,5.2897,3.2625,-0.85212,-0.72234,1.5362,0.79439,0.97767
3.7929,3.9691,-3.3252,-1.1066,-0.017278,1.8459,-0.49336,-0.72252,0.78523,0.92025,0.072814,-2.9541,-1.338,-1.2764,1.1504
-1.4634,-1.082,-2.3728,0.81103,-1.9082,-4.0631,-2.7239,-1.1576,-1.9466,-2.0291,5.4156,-2.6741,-1.496,-3.4578,-0.18916
-4.3006,4.3255,-3.1836,-1.3875,-1.5804,-1.887,-1.165,-0.25171,-2.4572,-2.1466,2.8769,0.61968,-1.0825,0.3555,1.4562
-3.0352,3.8331,-1.8429,-1.4546,1.013,-2.4377,-0.62219,-2.0169,-1.924,0.93203,3.5017,0.70334,-1.3702,-1.7879,3.3721
1.0007,0.47872,-2.2116,4.1692,0.32214,0.735,-0.32352,-1.7871,-1.543,-1.6948,-0.74432,-0.73134,-3.2502,0.32187,-0.73474
1.3304,-3.4551,-2.4671,1.2719,4.6176,2.1559,0.33013,1.0265,-0.80504,2.3396,-0.78429,0.21794,-2.5412,-1.6718,-0.13206
-0.56559,-3.2217,-3.5245,-1.2883,1.6609,5.0939,1.955,2.6305,-1.9164,1.0586,-2.2905,-1.4636,0.88015,-1.5552,0.50391
-1.6466,-3.7061,1.8661,0.57579,-2.8353,-1.2135,0.60024,2.1835,-0.90102,-3.6129,-0.64075,-0.038624,2.075,1.3606,-0.71543
-1.6809,-1.8912,-2.2578,-2.0269,-3.9527,-6.6996,-1.6035,-2.78,-2.3089,-4.085,-0.1523,-0.76343,-0.25228,0.066559,-1.9015
-0.52656,-1.2873,0.78318,-0.064563,-1.1601,1.1282,-1.873,-2.05,-1.185,-1.5166,-1.6395,0.17347,-0.96396,0.75822,0.68226
2.4271,-1.2536,0.75759,1.1093,1.7537,0.78095,-0.45487,0.68757,0.60068,-1.6792,-6.1336,-1.0087,1.4388,0.20354,-0.38336
4.3143,1.6193,-1.2044,-0.076348,-1.8734,-2.186,1.6499,0.23783,-0.27294,-1.2276,-5.1655,-1.2669,1.7702,0.41631,-4.2876
4.6582,2.9353,-1.0112,0.6669,-0.92809,-1.3043,0.91107,-0.7316,-1.4756,0.80552,-0.8984,-2.064,-1.3808,0.32072,-1.7588
2.1119,5.0698,0.3788,-0.73937,-0.23312,2.0505,-0.14707,-0.059663,1.1919,0.23562,-0.6041,1.4268,-1.8228,1.8416,-0.33386
0.29706,0.5416,-1.0155,0.30443,-1.4347,0.084698,4.9492,3.9308,2.4022,1.8889,-3.0667,1.8724,-0.54868,-0.18199,-1.963
-4.1225,-5.5046,-2.675,3.0582,-1.6694,1.0008,4.1228,1.5643,1.5732,1.3543,-2.4775,1.1043,-0.46509,0.0050833,4.391
-2.8591,-4.9707,-2.3965,1.1731,-1.432,0.16213,-1.813,-1.2237,-2.7706,0.71359,-2.284,0.3664,-1.7253,0.41968,1.0018
-2.4314,-2.1895,0.34546,1.6657,-0.56653,2.9007,0.496,5.1655,4.3479,2.2869,-3.1496,1.93,0.63736,1.1194,3.9909
-0.53193,-0.3164,5.0819,2.309,2.0415,6.179,2.1874,3.5451,2.0813,3.4599,1.9604,0.91212,4.4593,2.9171,1.5913
-1.4701,-0.78328,3.5181,3.3476,2.2851,3.2587,1.1724,-0.5269,2.99,2.8815,3.2191,2.8062,4.9306,1.0438,0.52596
0.32091,2.5688,-1.345,-1.6423,-2.631,-4.9708,0.41746,2.7481,2.6828,-0.47166,3.6654,1.4414,1.9283,-0.24578,1.0185
1.7642,0.031074,-0.12262,-3.0414,-1.5095,-2.3638,-0.71524,-2.019,-3.9411,-2.5669,-4.5262,-0.59634,-0.68469,-0.79605,-4.3161
0.27845,-0.20025,-1.6767,-3.6023,-1.0887,-0.18924,-2.0624,-3.7461,-2.8843,-1.1628,-2.73,-1.8077,-2.8237,-1.5838,-2.5739
-1.1903,-1.1484,0.85945,-1.7641,-1.4168,-2.4178,2.2913,-0.75507,2.4748,-0.67213,0.55149,-0.95514,-1.1714,1.3906,0.47919
-2.0172,-0.66645,-0.53193,1.3883,3.7915,1.4471,3.8332,5.0694,4.7115,1.5837,1.2181,-0.068678,1.2807,0.62047,1.8664
0.46558,0.20851,0.5302,-2.7056,2.2714,1.1393,3.2083,0.672,-1.6831,-1.0028,0.25575,-0.12252,-0.0011297,0.47814,-1.6423
-0.1509,0.45559,0.17208,2.8396,2.949,-1.2447,-2.2617,-0.66594,-2.0807,0.1612,0.65847,0.77613,1.1,2.4956,-0.52009
1.0308,3.1387,1.0594,6.1502,5.5996,-1.5501,-2.8604,-1.4402,-1.7129,-0.24454,-0.24646,0.56279,0.83886,-0.58144,0.26061
-1.0681,-1.253,0.81697,0.94441,-0.13396,-0.52953,-3.6197,-4.0099,-2.3409,2.7333,0.4249,1.0361,0.92584,-0.044757,-2.4719
2.144,-1.8998,0.32464,-6.1487,-3.6047,-0.84968,-1.8387,-1.707,0.36508,2.3,1.7179,0.40535,-1.9898,0.47922,-1.2846
-0.020484,-0.2963,5.1511,-0.97946,0.16583,0.30334,-1.297,1.1747,0.042431,-0.22106,3.1361,3.4543,5.4159,2.1684,2.7983
6.1663,0.47119,0.65511,-0.7347,2.5449,1.351,0.69845,-0.3949,2.0861,-0.35464,-0.19745,0.18531,2.181,1.2721,0.023578
4.7115,4.3039,1.4084,-1.9387,0.48731,0.65176,-0.081127,0.43448,0.79125,-0.081931,0.48402,-1.7943,1.794,0.44597,1.3637
2.3681,1.3922,-0.22439,-2.2757,-0.98896,0.43411,0.13086,3.8363,1.5022,0.45938,1.8833,2.0789,3.6841,1.7372,3.1282
2.437,2.018,-2.1317,-2.1171,-0.19496,2.7646,3.8312,5.0026,3.9267,4.0943,0.8599,3.3472,3.2638,0.55094,1.8169
-1.3007,0.52298,0.38096,1.5111,0.90579,-0.34013,2.9522,2.2213,2.527,2.0223,1.6774,-0.73196,1.7585,1.1964,-0.028936
-4.6471,-2.503,4.7089,6.1507,1.1326,-4.2863,-0.76688,-4.5336,-3.4379,-3.1915,-0.11432,-2.4315,-0.64348,-2.3282,1.038
