-1.0385,0.67968,-0.49755,1.1315,0.13463
0.4093,-0.2078,-1.1238,-1.7587,0.17735
-1.6145,1.814,2.5225,-5.5344,-1.9358
-1.1711,1.479,4.127,0.88085,0.81088
1.3807,1.8866,4.2006,-1.1782,1.489
1.1628,1.377,1.6296,0.23334,-1.4062
4.3532,2.2141,0.44978,-2.7305,-1.5433
5.8253,4.3615,0.82161,-1.0585,1.2703
3.9514,3.8882,4.33,-0.25795,0.85756
4.5579,1.5503,0.067574,-2.5644,-0.96529
-0.2992,2.0524,-3.2422,-1.1076,0.17765
-3.4376,0.99713,-3.1491,-0.39972,-0.87073
-1.7726,2.6891,-1.2552,-1.1395,1.666
1.5828,-0.16808,-1.1935,1.719,-1.6648
1.4348,-3.4146,-3.2339,0.43607,2.4623
-1.4162,-4.2058,-1.1381,0.34904,1.65
-2.259,-3.5069,1.9827,0.35024,-2.0305
-1.4542,-2.1904,-3.1382,-2.501,-3.6463
-1.9469,-0.58452,-1.0071,0.10659,-1.707
-1.1939,-1.2854,0.81058,0.30788,2.7986
4.0308,-0.84509,-1.6823,-2.0411,-1.3724
4.4975,3.1378,-0.42335,0.56171,-2.6059
0.54918,5.2761,0.28114,-0.89217,-0.20948
0.51692,3.4138,-0.85314,-1.6637,-0.044341
-2.771,-2.2338,-2.7622,3.8115,-0.33756
-2.9375,-4.1807,-1.7295,4.4453,-0.39644
-0.51932,-3.6331,-0.87975,1.8371,-0.50137
-1.9685,-0.7704,4.1391,2.5584,2.7003
-1.3793,-0.2714,2.9607,2.7586,4.6228
-1.1189,0.91835,-1.6539,-1.5601,-3.1607
0.33381,0.32109,-0.088048,-2.0655,-2.4785
0.021612,-1.6115,-0.93355,-3.452,-2.4339
0.2177,-1.6444,0.56877,-1.1665,-0.74381
0.4859,-0.78056,-0.45608,1.19,2.6234
-0.042204,-1.5044,0.35529,0.51128,0.16065
0.32505,0.30339,-0.26893,1.7669,0.4185
0.33991,1.8365,0.6029,3.2217,7.5942
-1.0192,-0.61429,-1.1344,0.31977,1.7397
0.82488,-1.8509,1.7254,-2.171,-3.7202
2.5968,-0.92024,4.6334,-0.42054,-0.74291
3.744,2.72,2.8151,-1.8625,5.2111
4.0318,1.9494,1.778,-0.90611,1.5732
4.422,2.2534,2.1513,0.11011,-1.9746
1.8407,1.8616,-1.7796,-3.2651,-0.1429
-1.1677,1.3787,-1.8618,0.37331,-0.10819
-4.708,-0.86939,2.5465,2.7501,-0.41046
-4.893,-0.94184,5.1463,2.7329,-0.18787
-2.9701,2.8697,2.1785,0.35596,-2.8884
-2.0839,2.4563,-2.4148,1.8059,0.045925
0.44519,-0.92921,-5.2225,-2.1412,-2.4267
1.6859,-2.5805,-2.5203,-2.7976,-2.8533
-2.0124,-2.4387,-1.3677,-0.91078,0.26169
-2.6439,-1.8533,-1.0548,4.2088,4.1408
3.5283,3.7547,-2.2087,1.3693,3.8238
0.81181,1.5093,0.050874,1.6065,2.6779
-2.5414,-2.3677,-3.3295,1.2623,-0.54699
1.3418,-2.8253,-0.35679,-5.6218,-6.1587
-0.59199,-2.4321,1.4104,-3.2441,-3.6302
-2.3725,-0.58904,-0.25706,-2.6116,2.9632
-2.6678,0.85756,-0.7863,-2.799,-2.5032
-0.86241,5.897,2.6811,0.86771,-3.7342
0.70966,0.16948,1.0201,3.4274,1.6396
1.1278,-2.916,-1.1443,2.5875,2.0332
3.5442,-2.7273,4.1799,3.6541,0.073853
2.3783,-1.756,0.33336,2.0743,0.82155
-2.3066,0.088481,-1.8042,-3.9607,-3.6584
-1.9206,-1.9356,-1.4296,-3.1379,-1.0506
3.3765,1.0857,1.2319,-2.633,1.8187
2.3189,0.7908,0.23507,0.12869,3.0449
-3.1722,0.0045622,2.7119,2.6796,-3.0421
1.4301,1.2201,1.0245,2.0637,3.2844
4.8712,1.9455,-1.9128,3.2559,4.053
1.3035,0.48911,-0.40256,1.0884,1.7056
-3.0636,-1.5094,-1.9891,0.63267,-0.053229
-2.5271,-0.15388,0.54414,-3.6744,-3.154
-1.3021,-0.75959,-1.6064,3.8503,1.2769
-1.5132,2.4766,1.2495,1.5986,0.74105
1.9477,5.1705,2.8018,-1.0342,0.20509
5.3916,2.829,2.4872,1.424,1.525
1.6926,0.59878,0.2468,-3.4876,-0.46961
-0.2577,-4.8601,-5.6011,-3.6847,-2.7406
-2.5419,-3.8472,-3.2189,-2.246,-2.8281
-2.5202,-3.9381,-2.019,-2.129,-1.4874
-0.97954,-1.6069,-0.29159,0.3986,-2.1031
-0.94562,-1.1828,-0.62375,2.2919,-1.0935
-1.7419,2.2437,1.978,5.4714,1.9504
-1.4581,1.4218,1.5899,2.9549,3.1122
-0.11094,-0.80033,-0.42312,0.73871,4.147
1.4761,0.43724,0.10092,-0.37078,3.5249
4.4843,0.3588,3.5126,-1.6066,1.9149
0.56319,1.3232,-0.077411,0.018282,1.2541
-1.1991,-2.5496,-0.030374,-3.839,-1.6294
-1.3188,-3.0608,0.18504,-4.1092,-1.5637
-1.9452,-2.0608,2.9701,0.2087,0.82851
-1.1353,-0.62391,6.7364,1.8343,0.81693
-0.69376,1.0842,0.506,1.073,-2.616
0.29252,2.6746,-3.4778,-1.9884,-4.0991
0.97018,-1.632,-3.2911,2.7997,-0.65419
3.635,3.5796,3.8411,4.0566,4.7406
5.8868,4.1096,1.5589,1.0336,1.7508
3.1375,1.0876,-3.8721,2.9733,-1.4092
-0.78804,-1.0056,-4.3048,-1.3238,-3.1415
-2.2119,2.0441,-0.92759,-1.0205,-1.1039
-1.1265,-1.2005,-1.9551,-7.3118,-3.5267
2.9367,4.6208,2.5433,0.15844,1.3305
3.4341,3.9856,0.26508,-0.19566,-0.22414
-0.92676,-3.3423,-1.5636,-2.2638,1.8231
-6.2352,-4.9422,0.65229,-1.0454,-1.6465
-3.6221,-2.3508,2.6859,2.9608,0.9218
-1.094,-1.4761,5.0024,0.046573,-1.3391
-2.2132,-0.66534,-3.4782,-1.866,-1.0195
-0.65821,-0.76026,-5.9291,-0.65512,-1.9686
-1.8775,0.74998,-1.223,-3.1112,-2.4664
1.1862,0.74164,-0.16412,3.5826,2.215
2.5096,-0.3078,-0.86015,4.3587,3.112
1.2972,3.4359,2.5617,3.8557,5.6705
0.64804,1.4574,5.0221,0.65872,5.0429
-2.041,-0.34511,0.16588,-3.4613,-0.10704
-1.2017,0.047337,-5.4225,-3.66,1.4508
-0.045465,0.66641,3.2118,0.30231,-0.80997
0.99477,-0.75388,-0.53446,-0.8678,-3.3198
0.27267,-1.3587,-2.0018,-1.73,0.6826
-0.058419,0.5123,1.4374,0.26492,1.7583
1.0503,1.576,0.16259,-1.9655,2.1206
2.2249,0.27712,1.9322,2.3439,-1.8737
1.674,1.3716,-0.43452,-0.077491,-2.5389
2.915,1.3816,-2.7998,-1.1484,-3.559
-0.73999,-1.4989,1.8735,0.84506,-1.647
4.4578,1.7514,0.41387,1.1455,-0.77749
2.2412,1.38,1.59,3.019,2.2192
-0.65583,3.0457,3.5229,3.1419,3.0068
-2.8555,-1.6138,-2.122,-1.977,1.5189
1.5976,2.1228,-2.3188,3.0011,1.6829
-0.88558,1.8315,1.6731,3.2644,0.19063
-1.0386,2.9313,1.2491,1.6557,-4.0716
3.819,0.28134,0.69711,2.8296,-0.31919
2.0982,-2.5999,1.4219,1.66,2.0679
-1.5887,-3.7344,1.0106,1.1407,2.8337
-2.4741,-5.8394,-7.5533,-3.6792,-1.3956
-4.3675,-4.1787,1.9918,2.6273,-2.4348
-1.8542,1.293,1.2993,2.014,-1.9085
1.2633,-0.26517,-3.5744,-5.9983,0.76294
0.056266,-2.1028,-5.6447,-3.6892,1.7068
-1.4629,-1.8313,-0.018343,-0.23496,-2.6274
-3.5561,2.6323,3.634,3.5894,-0.14917
-0.37824,-2.4636,1.4126,-0.38374,0.028533
0.065978,-1.7965,0.084232,-3.1521,1.6044
0.7573,-0.55429,1.4468,0.32975,1.4614
0.8099,-2.2228,0.78496,1.134,1.2854
-2.3881,-2.1962,3.3931,1.4928,-1.8814
-0.22783,-0.91993,1.0312,0.17055,0.20473
3.2464,4.029,0.53993,-3.9274,0.017339
-2.9121,-0.1843,-5.0225,1.8763,-0.21561
-2.8813,-1.0223,-4.5655,2.1977,-2.6276
1.0387,3.3158,1.1612,-3.9757,-0.78859
-0.036152,4.5474,2.0288,-2.3169,-0.65142
0.54659,3.1973,-0.22862,0.29454,1.3471
-1.2651,0.30676,0.23745,2.3577,2.4559
1.1452,-3.8754,2.5718,5.3556,1.9565
0.81265,-3.718,0.70778,1.2496,0.56669
2.7399,-1.4129,-1.5794,-4.4527,-3.3466
-0.67023,-1.9181,-2.6338,-0.38218,-2.0623
2.0717,-1.0843,2.8197,0.075519,-0.8693
1.6177,1.3469,3.7611,-2.5458,-0.88141
1.031,2.1177,-3.7828,-1.9419,-1.2328
-0.3677,5.597,0.9229,3.087,1.8662
3.7114,7.5776,2.6201,-1.8374,4.0494
1.4739,2.8423,-1.898,-8.0138,-1.0735
1.2183,-1.4014,-0.45844,-2.0531,-0.68704
0.7207,-2.1856,0.322,-0.15347,0.089253
0.026545,-2.1755,-1.1178,-2.9727,3.1795
-2.4381,-3.2493,-4.0204,-4.4472,1.9769
0.65779,-0.54082,-1.9232,-1.0238,-2.7342
-0.18021,-0.45809,-0.24684,1.3176,0.089903
-2.2123,2.7819,2.2435,2.1643,0.56392
1.8837,2.1783,-2.3722,0.46529,1.5793
4.1936,4.0231,-0.52056,-0.21588,3.9359
2.0418,3.8604,2.5585,2.5097,-1.4504
-2.944,-0.72797,2.65,6.6163,-0.046172
-3.4648,-6.616,0.32789,0.35114,-0.6549
-3.2873,-2.5744,-4.5082,-4.0229,-3.7106
-2.5393,-2.2276,-4.7169,2.0429,-0.73082
-2.2588,-1.3283,1.8856,1.3219,-0.62267
-1.9811,2.7097,0.79712,1.5331,-0.49731
-0.72852,1.2157,3.6924,2.2291,2.0906
0.97254,-0.77508,-1.7407,1.587,0.42085
1.6205,-2.83,1.3165,0.85312,1.065
2.4202,-0.88495,-0.73874,2.182,4.1005
0.26262,-0.99931,2.197,0.39409,0.36535
-0.3828,-0.62256,1.6187,0.57567,-1.7013
1.481,-0.81584,0.62564,-0.32926,-0.93965
2.4666,2.5822,3.2918,2.443,1.2478
3.9313,2.9888,5.9967,3.54,6.6382
1.7698,1.0429,6.9653,6.374,4.2961
0.92755,2.5645,3.8069,4.9239,2.7033
3.1932,5.185,3.1992,0.80599,0.010286
-1.9001,-1.3829,-1.8357,-3.7932,-3.7124
-3.3153,3.4255,-4.0259,-2.2675,-3.4111
-2.0902,2.1366,-1.2624,-1.5644,-0.80592
-0.73678,-3.1461,-2.6788,-3.9379,-1.2921
-2.3285,0.037262,-1.7663,0.54519,0.21853
-0.96752,-0.68069,0.7588,-0.094709,-0.88202
-1.9,0.28526,0.24123,-1.3585,-2.9966
-0.73601,-1.1561,-4.2024,-1.7429,-0.84964
-1.6215,-0.15743,-1.6695,-2.8254,-0.076794
-0.61987,-3.9035,-3.4257,-1.7978,-3.3462
0.29137,-4.5887,-2.8349,-1.6043,-2.4723
1.7119,-2.398,-0.82671,0.81627,-0.25637
3.4715,0.64166,1.7304,3.5665,5.2367
2.0117,-0.056797,-0.24064,1.2566,1.9691
1.7241,-1.6325,-0.41393,-2.7964,-0.83108
-0.2556,-3.6353,1.1174,-0.80125,-0.48775
-2.2672,-1.9668,-4.2977,-1.4385,2.3552
0.058017,0.66493,-2.182,-1.3069,-0.79869
3.0505,2.7007,2.643,-0.67719,3.3778
4.4392,2.6313,1.3797,0.095776,1.3022
1.1242,1.7062,0.85518,-0.16803,-3.1768
-1.9739,-0.36944,-2.5243,-0.57108,-4.5188
-1.9672,-2.5321,-1.4568,-0.82014,-2.241
-3.0527,-0.64988,-0.13044,-0.66152,-1.6812
-2.704,-0.27969,1.5125,-0.50948,0.27449
-1.7027,0.73993,-0.6311,-1.3877,-2.3354
-1.7057,-0.35144,-0.44162,2.5065,1.1166
-0.74215,5.3049,2.5545,1.6526,0.24999
0.73783,3.0528,0.043289,-1.5757,0.081507
1.9138,0.77457,-1.1201,-1.6184,-0.17516
-0.17096,0.3994,1.9806,4.1709,3.4126
5.351,3.4083,4.0237,-0.25725,2.6282
1.5547,-0.20856,-0.61885,4.5895,1.9763
-2.3339,0.030014,0.46732,2.1514,0.2457
-1.759,-3.6063,-0.97701,-4.3292,-2.0016
-1.8584,-2.4374,-2.8653,-1.175,-1.9128
0.012052,-0.67026,2.1058,0.91713,0.72017
2.6491,5.0434,3.051,4.727,1.7777
0.63011,4.0107,1.1914,-1.1942,-0.52523
-0.38529,0.062091,-1.0891,-0.16334,-0.76181
-1.0704,-1.7471,-2.1874,-0.24563,-0.63696
0.10155,-3.0839,-1.9058,-1.5926,4.2527
-0.18951,-1.0395,-0.51551,-0.65877,1.2254
0.64197,-2.2864,0.41241,-1.7179,-2.5796
1.3829,-1.4409,2.0438,1.1355,-1.5063
3.0285,-0.40052,-1.7744,-0.20252,-0.20689
1.4906,2.3895,5.1865,0.77472,1.3235
3.6573,3.4422,5.5312,4.9829,4.0624
-0.83314,1.3498,1.4678,3.896,3.4187
-2.1685,-1.8751,-7.9314,-4.68,-1.5731
-1.0887,-1.9062,-4.1183,-2.8575,-1.3387
2.0596,1.0339,2.5332,-0.34184,2.1203
2.289,2.2817,-0.19314,0.61022,2.1779
0.86524,-1.5712,-0.865,-0.90579,-0.57692
-3.3436,-1.7973,-0.94839,-0.64565,-1.4161
-2.1473,4.6072,2.731,0.43562,-0.87969
2.0312,3.1106,4.1764,2.1937,4.1756
3.1332,0.7888,-0.52099,-2.5888,3.3085
-0.86303,-1.7149,-2.0959,3.8944,0.12088
-1.471,-3.7618,0.89354,1.2604,-0.48888
-4.0248,-4.2081,-1.9498,-4.7622,-3.6887
-2.5012,-4.2553,-3.0077,-2.5464,-3.4006
-1.6385,-1.5215,-1.1877,1.9723,-1.9512
1.7072,0.19851,-1.7904,-1.6481,0.72774
4.0035,4.2197,4.8603,1.178,2.1662
-0.63774,0.98623,2.9315,2.2418,-1.9759
-2.3314,-3.4865,-5.0012,-2.2699,-0.83497
3.0502,-0.34665,-0.039301,1.6063,1.963
1.9798,-0.25193,2.3573,1.2478,1.7177
1.2582,0.96959,-0.88725,-3.6719,-1.4572
0.30438,3.3346,-1.4202,-0.28015,0.93901
-1.7554,4.6083,3.7685,2.7242,-1.0409
-4.407,2.0674,-0.17601,-0.73075,-6.6695
-1.7475,-0.8835,-2.0635,-1.2892,-2.4879
0.45045,-4.7494,-3.2877,-3.1277,-2.0565
-3.4141,-4.2091,-3.1156,-1.5674,-4.1791
-4.7433,-2.5105,1.344,-1.1912,-1.5138
-0.030259,-1.5276,1.625,-0.33099,0.082336
-2.8892,1.2753,-2.3834,0.024392,-1.7444
-1.4987,-1.832,-2.8808,-1.7158,-2.9751
-1.5841,-1.2778,-1.3583,-0.65246,-1.7667
-2.4712,0.1379,-2.393,1.3076,-0.76368
1.8182,-0.87514,-1.866,-0.50701,-0.72112
0.078273,-1.4353,0.22359,1.7312,1.9287
0.61921,-0.97078,0.44616,0.95361,2.2092
1.3806,0.69418,1.2905,-1.1985,-0.70121
0.78431,1.3218,0.91348,-2.07,0.32367
-1.4775,-0.38103,0.91775,4.5915,1.8189
1.2201,1.2569,2.3501,0.80386,-0.14877
-0.57525,3.5103,-0.49679,-4.714,-1.0808
0.50015,6.7135,2.9913,-1.1059,0.97666
5.6333,1.0501,3.3262,-0.098205,2.1873
4.4202,-1.5441,2.4904,-0.065191,2.0991
-2.7329,-2.041,1.8613,3.6816,4.3389
-2.465,-1.1074,0.2497,3.1039,3.2868
-1.892,0.70608,0.87026,-3.4943,-4.0907
-0.074287,1.5805,0.42922,0.45219,-1.8173
-0.25362,1.0181,1.8235,-0.24407,-0.62816
0.93887,1.0165,-1.9585,-2.1169,3.1451
3.657,1.3601,-1.3,-0.54231,2.3974
-0.025706,3.2049,1.6414,-0.44662,-1.584
-2.4071,1.8812,0.41615,-0.30308,-3.9661
-2.2306,-1.1076,0.92542,2.2004,2.1362
-1.8722,-5.8971,0.41222,0.56623,2.8241
-0.99625,-5.7676,-0.78836,1.4601,-0.7251
3.0876,2.3299,-2.2923,0.34059,1.1047
4.3814,1.2483,-2.3537,4.4648,-0.39749
-2.2095,-4.7638,-1.8714,1.7817,-3.5366
-2.1029,-2.9101,1.0457,0.60818,-4.6735
-2.8187,1.3197,0.30217,-1.0015,-2.0463
0.8429,0.20079,1.4032,1.9429,0.12828
4.9277,1.0712,-0.82122,2.3248,1.4988
2.3915,1.106,-3.3378,-2.0359,-1.0792
1.1409,-1.3568,-2.8204,-4.2135,1.0093
-2.1043,-0.70062,-1.571,-1.8021,0.41015
-5.3436,-3.8667,-2.7895,0.93171,-0.78601
-1.4101,-3.2877,-3.8529,-2.1785,-4.2089
-2.6024,-0.42115,-2.9626,-3.7251,-5.33
-3.5384,-2.5723,-0.43412,-1.7,-2.1557
-0.94897,0.35137,-1.9414,-0.59156,-1.0533
-1.4262,0.67347,3.894,0.24211,-0.081536
0.63925,1.7759,1.2529,-0.56387,0.96508
1.7938,2.5705,-0.79419,-1.5792,1.3637
-0.27159,2.6496,-0.49983,-1.6563,2.6278
-0.010544,-0.053947,4.6125,1.6648,1.1201
-0.55285,-0.77062,0.85624,1.2077,-1.6648
-1.0407,5.0768,-0.29745,-0.21672,-0.66391
3.2292,4.6901,1.2074,2.3793,3.5946
2.9174,-2.2764,-0.31601,1.6571,0.80458
-0.89847,4.4537,1.2988,-0.33362,2.257
-1.3213,0.5197,-0.98936,2.9322,1.0194
3.0749,-1.1306,1.2314,0.25615,2.1191
2.5427,-2.2979,-1.2901,-2.8962,0.86223
-1.1413,5.3926,2.1554,1.0523,1.7807
0.46536,-0.23109,0.099858,0.67243,3.3097
3.6219,-4.1688,1.1307,1.3686,0.1304
0.42054,-1.8627,-0.55298,-0.80738,-0.59152
0.38344,-1.8728,-1.0204,-2.4466,-1.9864
-2.0131,-2.9512,0.063387,-2.0795,-0.10252
-0.47781,1.3703,1.9387,-2.3348,1.0829
1.5547,3.8779,1.6221,3.0417,2.4035
3.6366,1.3163,2.4861,3.8889,2.5708
0.79464,-0.31224,-1.7098,-1.7279,-1.4386
-2.5577,-3.7213,0.51633,-1.4561,-2.1099
-4.0974,-2.8587,0.54938,0.054518,0.58568
-2.4489,-1.8269,0.053013,0.754,-0.77925
0.45658,0.29396,2.2536,-0.43664,-0.20233
-1.1763,-0.45132,0.72212,0.62021,-1.2295
-0.77357,-1.5056,-1.804,2.3706,1.0755
2.8472,4.0345,-0.23477,-0.29452,2.6243
0.44413,3.3798,1.4832,-2.8239,0.40525
-1.3665,-2.4648,-0.6841,0.20625,-0.57687
-1.1266,-0.53581,-2.7263,0.47729,-1.2695
0.4201,0.68158,0.45581,4.7448,-0.40293
0.93887,3.0671,0.3176,2.4075,0.83376
5.6832,1.974,1.1978,1.2803,0.9176
2.3804,0.068413,4.2819,3.8416,2.2089
-1.0649,4.1362,0.60387,3.5437,-0.17935
-0.53983,-1.1726,2.8044,-0.59581,-3.2225
-2.5388,-4.7049,-3.3785,-3.8429,-4.2703
-3.5645,-1.6193,-3.9738,-4.302,-4.8447
-0.63009,1.4818,-1.2333,-1.4701,-3.8839
2.7658,1.5299,-0.5394,-2.3528,-0.84308
-1.8697,-4.2462,-1.7465,-3.1284,-2.4836
-0.32267,2.0776,-0.60955,-1.1521,3.2275
-1.2939,4.4599,0.13373,0.0016856,3.1451
-3.3625,2.2714,0.78245,2.2933,0.97197
-0.74194,1.6688,2.9761,3.799,-0.53958
-1.8067,-3.4143,0.44337,3.7863,3.3789
1.3568,-3.9149,-4.4251,-0.73718,-0.96586
2.8492,3.4385,-0.24372,-5.0862,-1.0539
0.43274,1.0926,1.1916,-1.2993,0.20932
-2.2118,-4.418,-1.9502,-2.1614,-2.881
-1.647,-3.3855,-1.5139,-2.713,-1.8022
1.2938,2.3188,-0.56724,-1.1698,0.52941
4.6864,2.7366,1.6237,0.61736,1.7884
3.8083,2.3851,0.55262,-0.53832,1.437
-2.5201,-5.296,-0.083808,-1.4242,-1.0795
-2.4069,-5.8609,-2.8608,1.443,-0.19651
-0.055983,0.71304,-0.50359,3.6023,2.0548
0.34767,0.42936,-1.0068,1.0637,0.34969
-2.2249,-0.59147,3.6749,-0.37859,2.4914
-1.3711,-1.0548,2.609,4.6988,1.5391
-1.4693,-0.80614,0.65787,0.12514,-0.89233
0.77008,-3.3027,-2.0015,-1.983,-3.3644
0.78501,0.3652,-2.3551,-3.7085,2.0775
3.2582,6.1419,1.3824,3.1458,5.1738
4.11,3.5682,0.65962,4.7746,2.1186
1.4789,-3.6666,2.0635,2.1517,-0.00053739
1.7928,0.061095,1.8137,0.99558,0.77758
-0.22797,0.37608,-1.7696,-4.5742,-1.3854
-0.30124,-1.888,2.1666,-0.16439,-0.31766
-4.022,2.5539,1.4364,-1.3703,2.0632
